BODY: Zombie_Berserker facing 0 frame 0: x 0, y -17
EXPLODE: Generic_Female_Dervish facing 1 frame 9: x 84, y 201
EXPLODE: Generic_Female_Dervish facing 1 frame 10: x 84, y 201
EXPLODE: Generic_Female_Dervish facing 1 frame 11: x 84, y 201
EXPLODE: Generic_Female_Dervish facing 2 frame 0: x 80, y 103
EXPLODE: Generic_Female_Dervish facing 2 frame 1: x 82, y 84
EXPLODE: Generic_Female_Dervish facing 2 frame 2: x 84, y 71
EXPLODE: Generic_Female_Dervish facing 2 frame 3: x 86, y 69
EXPLODE: Generic_Female_Dervish facing 2 frame 4: x 88, y 80
EXPLODE: Generic_Female_Dervish facing 2 frame 5: x 86, y 105
EXPLODE: Generic_Female_Dervish facing 2 frame 6: x 84, y 130
EXPLODE: Generic_Female_Dervish facing 2 frame 7: x 82, y 155
EXPLODE: Generic_Female_Dervish facing 2 frame 8: x 80, y 180
EXPLODE: Generic_Female_Dervish facing 2 frame 9: x 84, y 200
EXPLODE: Generic_Female_Dervish facing 2 frame 10: x 84, y 200
EXPLODE: Generic_Female_Dervish facing 2 frame 11: x 84, y 200
EXPLODE: Generic_Female_Dervish facing 3 frame 0: x 80, y 104
EXPLODE: Generic_Female_Dervish facing 3 frame 1: x 82, y 85
EXPLODE: Generic_Female_Dervish facing 3 frame 2: x 84, y 72
EXPLODE: Generic_Female_Dervish facing 3 frame 3: x 86, y 69
EXPLODE: Generic_Female_Dervish facing 3 frame 4: x 88, y 80
EXPLODE: Generic_Female_Dervish facing 3 frame 5: x 86, y 105
EXPLODE: Generic_Female_Dervish facing 3 frame 6: x 84, y 130
EXPLODE: Generic_Female_Dervish facing 3 frame 7: x 82, y 155
EXPLODE: Generic_Female_Dervish facing 3 frame 8: x 80, y 180
EXPLODE: Generic_Female_Dervish facing 3 frame 9: x 84, y 201
EXPLODE: Generic_Female_Dervish facing 3 frame 10: x 84, y 201
EXPLODE: Generic_Female_Dervish facing 3 frame 11: x 84, y 201
BODY: Generic_Female_Thug facing 0 frame 0: x 0, y -17
BODY: Generic_Female_Thug facing 0 frame 1: x 0, y -17
BODY: Generic_Female_Thug facing 0 frame 2: x 0, y -17
BODY: Generic_Female_Thug facing 0 frame 3: x 0, y -17
BODY: Generic_Female_Thug facing 1 frame 0: x 0, y -16
BODY: Generic_Female_Thug facing 1 frame 1: x 0, y -16
BODY: Generic_Female_Thug facing 1 frame 2: x 0, y -16
BODY: Generic_Female_Thug facing 1 frame 3: x 0, y -16
BODY: Generic_Female_Thug facing 2 frame 0: x 0, y -17
BODY: Generic_Female_Thug facing 2 frame 1: x 0, y -17
BODY: Generic_Female_Thug facing 2 frame 2: x 0, y -17
BODY: Generic_Female_Thug facing 2 frame 3: x 0, y -17
BODY: Generic_Female_Thug facing 3 frame 0: x 0, y -16
BODY: Generic_Female_Thug facing 3 frame 1: x 0, y -16
BODY: Generic_Female_Thug facing 3 frame 2: x 0, y -16
BODY: Generic_Female_Thug facing 3 frame 3: x 0, y -16
EXPLODE: Generic_Female_Thug facing 0 frame 0: x 80, y 100
EXPLODE: Generic_Female_Thug facing 0 frame 1: x 82, y 81
EXPLODE: Generic_Female_Thug facing 0 frame 2: x 84, y 68
EXPLODE: Generic_Female_Thug facing 0 frame 3: x 86, y 66
EXPLODE: Generic_Female_Thug facing 0 frame 4: x 88, y 77
EXPLODE: Generic_Female_Thug facing 0 frame 5: x 86, y 102
EXPLODE: Generic_Female_Thug facing 0 frame 6: x 84, y 127
EXPLODE: Generic_Female_Thug facing 0 frame 7: x 82, y 152
EXPLODE: Generic_Female_Thug facing 0 frame 8: x 80, y 177
EXPLODE: Generic_Female_Thug facing 0 frame 9: x 84, y 197
EXPLODE: Generic_Female_Thug facing 0 frame 10: x 84, y 197
EXPLODE: Generic_Female_Thug facing 0 frame 11: x 84, y 197
EXPLODE: Generic_Female_Thug facing 1 frame 0: x 80, y 101
EXPLODE: Generic_Female_Thug facing 1 frame 1: x 82, y 82
EXPLODE: Generic_Female_Thug facing 1 frame 2: x 84, y 69
EXPLODE: Generic_Female_Thug facing 1 frame 3: x 86, y 66
EXPLODE: Generic_Female_Thug facing 1 frame 4: x 88, y 77
EXPLODE: Generic_Female_Thug facing 1 frame 5: x 86, y 102
EXPLODE: Generic_Female_Thug facing 1 frame 6: x 84, y 127
EXPLODE: Generic_Female_Thug facing 1 frame 7: x 82, y 152
EXPLODE: Generic_Female_Thug facing 1 frame 8: x 80, y 177
EXPLODE: Generic_Female_Thug facing 1 frame 9: x 84, y 198
EXPLODE: Generic_Female_Thug facing 1 frame 10: x 84, y 198
EXPLODE: Generic_Female_Thug facing 1 frame 11: x 84, y 198
EXPLODE: Generic_Female_Thug facing 2 frame 0: x 80, y 100
EXPLODE: Generic_Female_Thug facing 2 frame 1: x 82, y 81
EXPLODE: Generic_Female_Thug facing 2 frame 2: x 84, y 68
EXPLODE: Generic_Female_Thug facing 2 frame 3: x 86, y 66
EXPLODE: Generic_Female_Thug facing 2 frame 4: x 88, y 77
EXPLODE: Generic_Female_Thug facing 2 frame 5: x 86, y 102
EXPLODE: Generic_Female_Thug facing 2 frame 6: x 84, y 127
EXPLODE: Generic_Female_Thug facing 2 frame 7: x 82, y 152
EXPLODE: Generic_Female_Thug facing 2 frame 8: x 80, y 177
EXPLODE: Generic_Female_Thug facing 2 frame 9: x 84, y 197
EXPLODE: Generic_Female_Thug facing 2 frame 10: x 84, y 197
EXPLODE: Generic_Female_Thug facing 2 frame 11: x 84, y 197
EXPLODE: Generic_Female_Thug facing 3 frame 0: x 80, y 101
EXPLODE: Generic_Female_Thug facing 3 frame 1: x 82, y 82
EXPLODE: Generic_Female_Thug facing 3 frame 2: x 84, y 69
EXPLODE: Generic_Female_Thug facing 3 frame 3: x 86, y 66
EXPLODE: Generic_Female_Thug facing 3 frame 4: x 88, y 77
EXPLODE: Generic_Female_Thug facing 3 frame 5: x 86, y 102
EXPLODE: Generic_Female_Thug facing 3 frame 6: x 84, y 127
EXPLODE: Generic_Female_Thug facing 3 frame 7: x 82, y 152
EXPLODE: Generic_Female_Thug facing 3 frame 8: x 80, y 177
EXPLODE: Generic_Female_Thug facing 3 frame 9: x 84, y 198
EXPLODE: Generic_Female_Thug facing 3 frame 10: x 84, y 198
EXPLODE: Generic_Female_Thug facing 3 frame 11: x 84, y 198
BODY: Generic_Female_Bishop facing 0 frame 0: x 0, y -18
BODY: Generic_Female_Bishop facing 0 frame 1: x 0, y -18
BODY: Generic_Female_Bishop facing 0 frame 2: x 0, y -18
BODY: Generic_Female_Bishop facing 0 frame 3: x 0, y -18
BODY: Generic_Female_Bishop facing 1 frame 0: x 0, y -18
BODY: Generic_Female_Bishop facing 1 frame 1: x 0, y -18
BODY: Generic_Female_Bishop facing 1 frame 2: x 0, y -18
BODY: Generic_Female_Bishop facing 1 frame 3: x 0, y -18
BODY: Generic_Female_Bishop facing 2 frame 0: x 0, y -18
BODY: Generic_Female_Bishop facing 2 frame 1: x 0, y -18
BODY: Generic_Female_Bishop facing 2 frame 2: x 0, y -18
BODY: Generic_Female_Bishop facing 2 frame 3: x 0, y -18
BODY: Generic_Female_Bishop facing 3 frame 0: x 0, y -18
BODY: Generic_Female_Bishop facing 3 frame 1: x 0, y -18
BODY: Generic_Female_Bishop facing 3 frame 2: x 0, y -18
BODY: Generic_Female_Bishop facing 3 frame 3: x 0, y -18
EXPLODE: Generic_Female_Bishop facing 0 frame 0: x 80, y 99
EXPLODE: Generic_Female_Bishop facing 0 frame 1: x 82, y 80
EXPLODE: Generic_Female_Bishop facing 0 frame 2: x 84, y 67
EXPLODE: Generic_Female_Bishop facing 0 frame 3: x 86, y 65
EXPLODE: Generic_Female_Bishop facing 0 frame 4: x 88, y 76
EXPLODE: Generic_Female_Bishop facing 0 frame 5: x 86, y 101
EXPLODE: Generic_Female_Bishop facing 0 frame 6: x 84, y 126
EXPLODE: Generic_Female_Bishop facing 0 frame 7: x 82, y 151
EXPLODE: Generic_Female_Bishop facing 0 frame 8: x 80, y 176
EXPLODE: Generic_Female_Bishop facing 0 frame 9: x 84, y 196
EXPLODE: Generic_Female_Bishop facing 0 frame 10: x 84, y 196
EXPLODE: Generic_Female_Bishop facing 0 frame 11: x 84, y 196
EXPLODE: Generic_Female_Bishop facing 1 frame 0: x 80, y 99
EXPLODE: Generic_Female_Bishop facing 1 frame 1: x 82, y 80
EXPLODE: Generic_Female_Bishop facing 1 frame 2: x 84, y 67
EXPLODE: Generic_Female_Bishop facing 1 frame 3: x 86, y 64
EXPLODE: Generic_Female_Bishop facing 1 frame 4: x 88, y 75
EXPLODE: Generic_Female_Bishop facing 1 frame 5: x 86, y 100
EXPLODE: Generic_Female_Bishop facing 1 frame 6: x 84, y 125
EXPLODE: Generic_Female_Bishop facing 1 frame 7: x 82, y 150
EXPLODE: Generic_Female_Bishop facing 1 frame 8: x 80, y 175
EXPLODE: Generic_Female_Bishop facing 1 frame 9: x 84, y 196
EXPLODE: Generic_Female_Bishop facing 1 frame 10: x 84, y 196
EXPLODE: Generic_Female_Bishop facing 1 frame 11: x 84, y 196
EXPLODE: Generic_Female_Bishop facing 2 frame 0: x 80, y 99
EXPLODE: Generic_Female_Bishop facing 2 frame 1: x 82, y 80
EXPLODE: Generic_Female_Bishop facing 2 frame 2: x 84, y 67
EXPLODE: Generic_Female_Bishop facing 2 frame 3: x 86, y 65
EXPLODE: Generic_Female_Bishop facing 2 frame 4: x 88, y 76
EXPLODE: Generic_Female_Bishop facing 2 frame 5: x 86, y 101
EXPLODE: Generic_Female_Bishop facing 2 frame 6: x 84, y 126
EXPLODE: Generic_Female_Bishop facing 2 frame 7: x 82, y 151
EXPLODE: Generic_Female_Bishop facing 2 frame 8: x 80, y 176
EXPLODE: Generic_Female_Bishop facing 2 frame 9: x 84, y 196
EXPLODE: Generic_Female_Bishop facing 2 frame 10: x 84, y 196
EXPLODE: Generic_Female_Bishop facing 2 frame 11: x 84, y 196
EXPLODE: Generic_Female_Bishop facing 3 frame 0: x 80, y 99
EXPLODE: Generic_Female_Bishop facing 3 frame 1: x 82, y 80
EXPLODE: Generic_Female_Bishop facing 3 frame 2: x 84, y 67
EXPLODE: Generic_Female_Bishop facing 3 frame 3: x 86, y 64
EXPLODE: Generic_Female_Bishop facing 3 frame 4: x 88, y 75
EXPLODE: Generic_Female_Bishop facing 3 frame 5: x 86, y 100
EXPLODE: Generic_Female_Bishop facing 3 frame 6: x 84, y 125
EXPLODE: Generic_Female_Bishop facing 3 frame 7: x 82, y 150
EXPLODE: Generic_Female_Bishop facing 3 frame 8: x 80, y 175
EXPLODE: Generic_Female_Bishop facing 3 frame 9: x 84, y 196
EXPLODE: Generic_Female_Bishop facing 3 frame 10: x 84, y 196
EXPLODE: Generic_Female_Bishop facing 3 frame 11: x 84, y 196
BODY: Bulky_Male_Berserker facing 0 frame 0: x 0, y -15
BODY: Bulky_Male_Berserker facing 0 frame 1: x 0, y -15
BODY: Bulky_Male_Berserker facing 0 frame 2: x 0, y -15
BODY: Bulky_Male_Berserker facing 0 frame 3: x 0, y -15
BODY: Bulky_Male_Berserker facing 1 frame 0: x 0, y -15
BODY: Bulky_Male_Berserker facing 1 frame 1: x 0, y -15
BODY: Bulky_Male_Berserker facing 1 frame 2: x 0, y -15
BODY: Bulky_Male_Berserker facing 1 frame 3: x 0, y -15
BODY: Bulky_Male_Berserker facing 2 frame 0: x 0, y -15
BODY: Bulky_Male_Berserker facing 2 frame 1: x 0, y -15
BODY: Bulky_Male_Berserker facing 2 frame 2: x 0, y -15
BODY: Bulky_Male_Berserker facing 2 frame 3: x 0, y -15
BODY: Bulky_Male_Berserker facing 3 frame 0: x 0, y -15
BODY: Bulky_Male_Berserker facing 3 frame 1: x 0, y -15
BODY: Bulky_Male_Berserker facing 3 frame 2: x 0, y -15
BODY: Bulky_Male_Berserker facing 3 frame 3: x 0, y -15
EXPLODE: Bulky_Male_Berserker facing 0 frame 0: x 80, y 102
EXPLODE: Bulky_Male_Berserker facing 0 frame 1: x 82, y 83
EXPLODE: Bulky_Male_Berserker facing 0 frame 2: x 84, y 70
EXPLODE: Bulky_Male_Berserker facing 0 frame 3: x 86, y 67
EXPLODE: Bulky_Male_Berserker facing 0 frame 4: x 88, y 78
EXPLODE: Bulky_Male_Berserker facing 0 frame 5: x 86, y 103
EXPLODE: Bulky_Male_Berserker facing 0 frame 6: x 84, y 128
EXPLODE: Bulky_Male_Berserker facing 0 frame 7: x 82, y 153
EXPLODE: Bulky_Male_Berserker facing 0 frame 8: x 80, y 178
EXPLODE: Bulky_Male_Berserker facing 0 frame 9: x 84, y 197
EXPLODE: Bulky_Male_Berserker facing 0 frame 10: x 84, y 197
EXPLODE: Bulky_Male_Berserker facing 0 frame 11: x 84, y 197
EXPLODE: Bulky_Male_Berserker facing 1 frame 0: x 80, y 102
EXPLODE: Bulky_Male_Berserker facing 1 frame 1: x 82, y 83
EXPLODE: Bulky_Male_Berserker facing 1 frame 2: x 84, y 70
EXPLODE: Bulky_Male_Berserker facing 1 frame 3: x 86, y 68
EXPLODE: Bulky_Male_Berserker facing 1 frame 4: x 88, y 79
EXPLODE: Bulky_Male_Berserker facing 1 frame 5: x 86, y 104
EXPLODE: Bulky_Male_Berserker facing 1 frame 6: x 84, y 129
EXPLODE: Bulky_Male_Berserker facing 1 frame 7: x 82, y 154
EXPLODE: Bulky_Male_Berserker facing 1 frame 8: x 80, y 179
EXPLODE: Bulky_Male_Berserker facing 1 frame 9: x 84, y 198
EXPLODE: Bulky_Male_Berserker facing 1 frame 10: x 84, y 198
EXPLODE: Bulky_Male_Berserker facing 1 frame 11: x 84, y 198
EXPLODE: Bulky_Male_Berserker facing 2 frame 0: x 80, y 102
EXPLODE: Bulky_Male_Berserker facing 2 frame 1: x 82, y 83
EXPLODE: Bulky_Male_Berserker facing 2 frame 2: x 84, y 70
EXPLODE: Bulky_Male_Berserker facing 2 frame 3: x 86, y 67
EXPLODE: Bulky_Male_Berserker facing 2 frame 4: x 88, y 78
EXPLODE: Bulky_Male_Berserker facing 2 frame 5: x 86, y 103
EXPLODE: Bulky_Male_Berserker facing 2 frame 6: x 84, y 128
EXPLODE: Bulky_Male_Berserker facing 2 frame 7: x 82, y 153
EXPLODE: Bulky_Male_Berserker facing 2 frame 8: x 80, y 178
EXPLODE: Bulky_Male_Berserker facing 2 frame 9: x 84, y 197
EXPLODE: Bulky_Male_Berserker facing 2 frame 10: x 84, y 197
EXPLODE: Bulky_Male_Berserker facing 2 frame 11: x 84, y 197
EXPLODE: Bulky_Male_Berserker facing 3 frame 0: x 80, y 102
EXPLODE: Bulky_Male_Berserker facing 3 frame 1: x 82, y 83
EXPLODE: Bulky_Male_Berserker facing 3 frame 2: x 84, y 70
EXPLODE: Bulky_Male_Berserker facing 3 frame 3: x 86, y 68
EXPLODE: Bulky_Male_Berserker facing 3 frame 4: x 88, y 79
EXPLODE: Bulky_Male_Berserker facing 3 frame 5: x 86, y 104
EXPLODE: Bulky_Male_Berserker facing 3 frame 6: x 84, y 129
EXPLODE: Bulky_Male_Berserker facing 3 frame 7: x 82, y 154
EXPLODE: Bulky_Male_Berserker facing 3 frame 8: x 80, y 179
EXPLODE: Bulky_Male_Berserker facing 3 frame 9: x 84, y 198
EXPLODE: Bulky_Male_Berserker facing 3 frame 10: x 84, y 198
EXPLODE: Bulky_Male_Berserker facing 3 frame 11: x 84, y 198
BODY: Bulky_Male_Witch facing 0 frame 0: x 0, y -15
BODY: Bulky_Male_Witch facing 0 frame 1: x 0, y -15
BODY: Bulky_Male_Witch facing 0 frame 2: x 0, y -15
BODY: Bulky_Male_Witch facing 0 frame 3: x 0, y -15
BODY: Bulky_Male_Witch facing 1 frame 0: x 0, y -15
BODY: Bulky_Male_Witch facing 1 frame 1: x 0, y -15
BODY: Bulky_Male_Witch facing 1 frame 2: x 0, y -15
BODY: Bulky_Male_Witch facing 1 frame 3: x 0, y -15
BODY: Bulky_Male_Witch facing 2 frame 0: x 0, y -15
BODY: Bulky_Male_Witch facing 2 frame 1: x 0, y -15
BODY: Bulky_Male_Witch facing 2 frame 2: x 0, y -15
BODY: Bulky_Male_Witch facing 2 frame 3: x 0, y -15
BODY: Bulky_Male_Witch facing 3 frame 0: x 0, y -15
BODY: Bulky_Male_Witch facing 3 frame 1: x 0, y -15
BODY: Bulky_Male_Witch facing 3 frame 2: x 0, y -15
BODY: Bulky_Male_Witch facing 3 frame 3: x 0, y -15
EXPLODE: Bulky_Male_Witch facing 0 frame 0: x 80, y 102
EXPLODE: Bulky_Male_Witch facing 0 frame 1: x 82, y 83
EXPLODE: Bulky_Male_Witch facing 0 frame 2: x 84, y 70
EXPLODE: Bulky_Male_Witch facing 0 frame 3: x 86, y 67
EXPLODE: Bulky_Male_Witch facing 0 frame 4: x 88, y 78
EXPLODE: Bulky_Male_Witch facing 0 frame 5: x 86, y 103
EXPLODE: Bulky_Male_Witch facing 0 frame 6: x 84, y 128
EXPLODE: Bulky_Male_Witch facing 0 frame 7: x 82, y 153
EXPLODE: Bulky_Male_Witch facing 0 frame 8: x 80, y 178
EXPLODE: Bulky_Male_Witch facing 0 frame 9: x 84, y 197
EXPLODE: Bulky_Male_Witch facing 0 frame 10: x 84, y 197
EXPLODE: Bulky_Male_Witch facing 0 frame 11: x 84, y 197
EXPLODE: Bulky_Male_Witch facing 1 frame 0: x 80, y 102
EXPLODE: Bulky_Male_Witch facing 1 frame 1: x 82, y 83
EXPLODE: Bulky_Male_Witch facing 1 frame 2: x 84, y 70
EXPLODE: Bulky_Male_Witch facing 1 frame 3: x 86, y 68
EXPLODE: Bulky_Male_Witch facing 1 frame 4: x 88, y 79
EXPLODE: Bulky_Male_Witch facing 1 frame 5: x 86, y 104
EXPLODE: Bulky_Male_Witch facing 1 frame 6: x 84, y 129
EXPLODE: Bulky_Male_Witch facing 1 frame 7: x 82, y 154
EXPLODE: Bulky_Male_Witch facing 1 frame 8: x 80, y 179
EXPLODE: Bulky_Male_Witch facing 1 frame 9: x 84, y 198
EXPLODE: Bulky_Male_Witch facing 1 frame 10: x 84, y 198
EXPLODE: Bulky_Male_Witch facing 1 frame 11: x 84, y 198
EXPLODE: Bulky_Male_Witch facing 2 frame 0: x 80, y 102
EXPLODE: Bulky_Male_Witch facing 2 frame 1: x 82, y 83
EXPLODE: Bulky_Male_Witch facing 2 frame 2: x 84, y 70
EXPLODE: Bulky_Male_Witch facing 2 frame 3: x 86, y 67
EXPLODE: Bulky_Male_Witch facing 2 frame 4: x 88, y 78
EXPLODE: Bulky_Male_Witch facing 2 frame 5: x 86, y 103
EXPLODE: Bulky_Male_Witch facing 2 frame 6: x 84, y 128
EXPLODE: Bulky_Male_Witch facing 2 frame 7: x 82, y 153
EXPLODE: Bulky_Male_Witch facing 2 frame 8: x 80, y 178
EXPLODE: Bulky_Male_Witch facing 2 frame 9: x 84, y 197
EXPLODE: Bulky_Male_Witch facing 2 frame 10: x 84, y 197
EXPLODE: Bulky_Male_Witch facing 2 frame 11: x 84, y 197
EXPLODE: Bulky_Male_Witch facing 3 frame 0: x 80, y 102
EXPLODE: Bulky_Male_Witch facing 3 frame 1: x 82, y 83
EXPLODE: Bulky_Male_Witch facing 3 frame 2: x 84, y 70
EXPLODE: Bulky_Male_Witch facing 3 frame 3: x 86, y 68
EXPLODE: Bulky_Male_Witch facing 3 frame 4: x 88, y 79
EXPLODE: Bulky_Male_Witch facing 3 frame 5: x 86, y 104
EXPLODE: Bulky_Male_Witch facing 3 frame 6: x 84, y 129
EXPLODE: Bulky_Male_Witch facing 3 frame 7: x 82, y 154
EXPLODE: Bulky_Male_Witch facing 3 frame 8: x 80, y 179
EXPLODE: Bulky_Male_Witch facing 3 frame 9: x 84, y 198
EXPLODE: Bulky_Male_Witch facing 3 frame 10: x 84, y 198
EXPLODE: Bulky_Male_Witch facing 3 frame 11: x 84, y 198
BODY: Bulky_Male_Scout facing 0 frame 0: x 0, y -16
BODY: Bulky_Male_Scout facing 0 frame 1: x 0, y -16
BODY: Bulky_Male_Scout facing 0 frame 2: x 0, y -16
BODY: Bulky_Male_Scout facing 0 frame 3: x 0, y -16
BODY: Bulky_Male_Scout facing 1 frame 0: x 0, y -17
BODY: Bulky_Male_Scout facing 1 frame 1: x 0, y -17
BODY: Bulky_Male_Scout facing 1 frame 2: x 0, y -17
BODY: Bulky_Male_Scout facing 1 frame 3: x 0, y -17
BODY: Bulky_Male_Scout facing 2 frame 0: x 0, y -16
BODY: Bulky_Male_Scout facing 2 frame 1: x 0, y -16
BODY: Bulky_Male_Scout facing 2 frame 2: x 0, y -16
BODY: Bulky_Male_Scout facing 2 frame 3: x 0, y -16
BODY: Bulky_Male_Scout facing 3 frame 0: x 0, y -17
BODY: Bulky_Male_Scout facing 3 frame 1: x 0, y -17
BODY: Bulky_Male_Scout facing 3 frame 2: x 0, y -17
BODY: Bulky_Male_Scout facing 3 frame 3: x 0, y -17
EXPLODE: Bulky_Male_Scout facing 0 frame 0: x 80, y 101
EXPLODE: Bulky_Male_Scout facing 0 frame 1: x 82, y 82
EXPLODE: Bulky_Male_Scout facing 0 frame 2: x 84, y 69
EXPLODE: Bulky_Male_Scout facing 0 frame 3: x 86, y 66
EXPLODE: Bulky_Male_Scout facing 0 frame 4: x 88, y 77
EXPLODE: Bulky_Male_Scout facing 0 frame 5: x 86, y 102
EXPLODE: Bulky_Male_Scout facing 0 frame 6: x 84, y 127
EXPLODE: Bulky_Male_Scout facing 0 frame 7: x 82, y 152
EXPLODE: Bulky_Male_Scout facing 0 frame 8: x 80, y 177
EXPLODE: Bulky_Male_Scout facing 0 frame 9: x 84, y 196
EXPLODE: Bulky_Male_Scout facing 0 frame 10: x 84, y 196
EXPLODE: Bulky_Male_Scout facing 0 frame 11: x 84, y 196
EXPLODE: Bulky_Male_Scout facing 1 frame 0: x 80, y 100
EXPLODE: Bulky_Male_Scout facing 1 frame 1: x 82, y 81
EXPLODE: Bulky_Male_Scout facing 1 frame 2: x 84, y 68
EXPLODE: Bulky_Male_Scout facing 1 frame 3: x 86, y 66
EXPLODE: Bulky_Male_Scout facing 1 frame 4: x 88, y 77
EXPLODE: Bulky_Male_Scout facing 1 frame 5: x 86, y 102
EXPLODE: Bulky_Male_Scout facing 1 frame 6: x 84, y 127
EXPLODE: Bulky_Male_Scout facing 1 frame 7: x 82, y 152
EXPLODE: Bulky_Male_Scout facing 1 frame 8: x 80, y 177
EXPLODE: Bulky_Male_Scout facing 1 frame 9: x 84, y 196
EXPLODE: Bulky_Male_Scout facing 1 frame 10: x 84, y 196
EXPLODE: Bulky_Male_Scout facing 1 frame 11: x 84, y 196
EXPLODE: Bulky_Male_Scout facing 2 frame 0: x 80, y 101
EXPLODE: Bulky_Male_Scout facing 2 frame 1: x 82, y 82
EXPLODE: Bulky_Male_Scout facing 2 frame 2: x 84, y 69
EXPLODE: Bulky_Male_Scout facing 2 frame 3: x 86, y 66
EXPLODE: Bulky_Male_Scout facing 2 frame 4: x 88, y 77
EXPLODE: Bulky_Male_Scout facing 2 frame 5: x 86, y 102
EXPLODE: Bulky_Male_Scout facing 2 frame 6: x 84, y 127
EXPLODE: Bulky_Male_Scout facing 2 frame 7: x 82, y 152
EXPLODE: Bulky_Male_Scout facing 2 frame 8: x 80, y 177
EXPLODE: Bulky_Male_Scout facing 2 frame 9: x 84, y 196
EXPLODE: Bulky_Male_Scout facing 2 frame 10: x 84, y 196
EXPLODE: Bulky_Male_Scout facing 2 frame 11: x 84, y 196
EXPLODE: Bulky_Male_Scout facing 3 frame 0: x 80, y 100
EXPLODE: Bulky_Male_Scout facing 3 frame 1: x 82, y 81
EXPLODE: Bulky_Male_Scout facing 3 frame 2: x 84, y 68
EXPLODE: Bulky_Male_Scout facing 3 frame 3: x 86, y 66
EXPLODE: Bulky_Male_Scout facing 3 frame 4: x 88, y 77
EXPLODE: Bulky_Male_Scout facing 3 frame 5: x 86, y 102
EXPLODE: Bulky_Male_Scout facing 3 frame 6: x 84, y 127
EXPLODE: Bulky_Male_Scout facing 3 frame 7: x 82, y 152
EXPLODE: Bulky_Male_Scout facing 3 frame 8: x 80, y 177
EXPLODE: Bulky_Male_Scout facing 3 frame 9: x 84, y 196
EXPLODE: Bulky_Male_Scout facing 3 frame 10: x 84, y 196
EXPLODE: Bulky_Male_Scout facing 3 frame 11: x 84, y 196
BODY: Bulky_Male_Captain facing 0 frame 0: x 0, y -15
BODY: Bulky_Male_Captain facing 0 frame 1: x 0, y -15
BODY: Bulky_Male_Captain facing 0 frame 2: x 0, y -15
BODY: Bulky_Male_Captain facing 0 frame 3: x 0, y -15
BODY: Bulky_Male_Captain facing 1 frame 0: x 0, y -15
BODY: Bulky_Male_Captain facing 1 frame 1: x 0, y -15
BODY: Bulky_Male_Captain facing 1 frame 2: x 0, y -15
BODY: Bulky_Male_Captain facing 1 frame 3: x 0, y -15
BODY: Bulky_Male_Captain facing 2 frame 0: x 0, y -15
BODY: Bulky_Male_Captain facing 2 frame 1: x 0, y -15
BODY: Bulky_Male_Captain facing 2 frame 2: x 0, y -15
BODY: Bulky_Male_Captain facing 2 frame 3: x 0, y -15
BODY: Bulky_Male_Captain facing 3 frame 0: x 0, y -15
BODY: Bulky_Male_Captain facing 3 frame 1: x 0, y -15
BODY: Bulky_Male_Captain facing 3 frame 2: x 0, y -15
BODY: Bulky_Male_Captain facing 3 frame 3: x 0, y -15
EXPLODE: Bulky_Male_Captain facing 0 frame 0: x 80, y 102
EXPLODE: Bulky_Male_Captain facing 0 frame 1: x 82, y 83
